last_correct,last_response_time,diff_easy,diff_medium,diff_hard,session_accuracy,current_domain,target_domain,target_diff
1,2650,0,1,0,0.6854330708661417,2,2,2
1,6017,0,0,1,0.6855568673750492,2,0,2
0,1975,0,0,1,0.6852871754523997,0,0,1
1,6235,0,1,0,0.685410931970114,0,0,1
0,7259,0,1,0,0.6851415094339622,0,1,0
1,1557,1,0,0,0.6852652259332024,1,1,0
1,3893,1,0,0,0.6853888452474469,1,1,0
1,1907,1,0,0,0.6855123674911661,1,2,1
0,3493,0,1,0,0.685243328100471,2,2,0
1,1470,1,0,0,0.685366810513927,2,2,0
1,7242,1,0,0,0.6854901960784314,2,2,0
1,1439,1,0,0,0.6856134849078792,2,2,1
0,7001,0,1,0,0.6853448275862069,2,2,0
1,7311,1,0,0,0.6854680767724246,2,2,0
1,6907,1,0,0,0.6855912294440094,2,2,0
1,7050,1,0,0,0.6857142857142857,2,2,1
0,5722,0,1,0,0.6854460093896714,2,2,0
1,7687,1,0,0,0.6855690262025812,2,2,0
1,4719,1,0,0,0.6856919468334637,2,2,0
1,7156,1,0,0,0.6858147713950762,2,2,1
1,6173,0,1,0,0.6859375,2,2,2
0,4115,0,0,1,0.6856696602889496,2,2,1
0,6266,0,1,0,0.6854020296643247,2,2,0
1,4950,1,0,0,0.685524775653531,2,2,0
1,3862,1,0,0,0.6856474258970359,2,2,0
0,6370,1,0,0,0.6853801169590643,2,2,0
0,6050,1,0,0,0.6851130163678878,2,0,0
1,2287,1,0,0,0.6852356836774445,0,0,0
1,3229,1,0,0,0.6853582554517134,0,1,0
1,4034,1,0,0,0.6854807318022577,1,1,1
0,6031,0,1,0,0.6852140077821012,1,1,0
1,2019,1,0,0,0.6853364449630494,1,1,0
1,6983,1,0,0,0.6854587869362364,1,1,0
1,5599,1,0,0,0.68558103381267,1,1,1
0,1009,0,1,0,0.6853146853146853,1,1,0
1,7008,1,0,0,0.6854368932038835,1,1,0
1,4988,1,0,0,0.6855590062111802,1,1,0
1,2734,1,0,0,0.6856810244470314,1,1,1
1,5260,0,1,0,0.6858029480217223,1,1,2
1,4670,0,0,1,0.6859247770453665,1,1,2
1,5338,0,0,1,0.686046511627907,1,1,2
1,5646,0,0,1,0.6861681518791166,1,1,2
0,7958,0,0,1,0.6859024012393493,1,1,1
1,7788,0,1,0,0.6860240030971738,1,1,1
0,6488,0,1,0,0.6857585139318886,1,1,0
1,2503,1,0,0,0.6858800773694391,1,2,0
1,3940,1,0,0,0.6860015467904099,2,2,0
1,4425,1,0,0,0.6861229223038269,2,0,1
1,5944,0,1,0,0.6862442040185471,0,0,2
0,5999,0,0,1,0.6859791425260718,0,0,1
0,4997,0,1,0,0.6857142857142857,0,0,0
1,5990,1,0,0,0.6858355847163258,0,0,0
1,3250,1,0,0,0.6859567901234568,0,0,0
1,4328,1,0,0,0.6860779020439646,0,0,1
0,2074,0,1,0,0.6858134155744025,0,0,0
1,5275,1,0,0,0.6859344894026975,0,0,0
1,4205,1,0,0,0.6860554699537751,0,0,0
1,4268,1,0,0,0.686176357335387,0,0,1
1,2831,0,1,0,0.6862971516551193,0,0,2
1,3302,0,0,1,0.6864178530203925,0,0,2
0,2896,0,0,1,0.6861538461538461,0,1,1
1,7534,0,1,0,0.6862745098039216,1,1,1
1,6235,0,1,0,0.6863950807071484,1,1,1
0,5035,0,1,0,0.6861313868613139,1,1,0
1,3701,1,0,0,0.6862519201228878,1,2,0
1,7828,1,0,0,0.6863723608445298,2,2,0
1,4919,1,0,0,0.6864927091327705,2,0,1
1,6994,0,1,0,0.6866129650939777,0,0,2
0,7807,0,0,1,0.6863496932515337,0,0,1
0,5998,0,1,0,0.6860866232272902,0,0,0
1,6266,1,0,0,0.6862068965517242,0,0,0
0,3362,1,0,0,0.6859440827269245,0,1,0
0,2308,1,0,0,0.6856814701378254,1,1,0
1,1597,1,0,0,0.6858017604286261,1,1,0
1,4383,1,0,0,0.6859219586840092,1,1,0
1,3143,1,0,0,0.6860420650095602,1,1,1
1,3859,0,1,0,0.6861620795107034,1,1,2
0,2625,0,0,1,0.6858998853649216,1,1,1
0,3266,0,1,0,0.6856378915202445,1,2,0
1,1408,1,0,0,0.685757922871325,2,2,0
1,7156,1,0,0,0.6858778625954198,2,2,0
1,5873,1,0,0,0.6859977107974056,2,2,1
1,6109,0,1,0,0.6861174675819984,2,0,2
0,5889,0,0,1,0.6858558902020587,0,1,1
1,1124,0,1,0,0.6859756097560976,1,1,1
0,6385,0,1,0,0.6857142857142857,1,1,0
1,4836,1,0,0,0.6858339680121859,1,1,0
1,5794,1,0,0,0.6859535591929958,1,1,0
1,2224,1,0,0,0.6860730593607306,1,1,1
1,3277,0,1,0,0.6861924686192469,1,1,2
0,1217,0,0,1,0.6859315589353612,1,1,1
1,5917,0,1,0,0.686050931204865,1,1,1
1,7634,0,1,0,0.6861702127659575,1,1,1
1,6336,0,1,0,0.6862894037219901,1,1,2
1,4851,0,0,1,0.686408504176158,1,1,2
0,3699,0,0,1,0.6861480075901328,1,1,1
0,5835,0,1,0,0.6858877086494689,1,1,0
1,1049,1,0,0,0.6860068259385665,1,1,0
0,3114,1,0,0,0.6857467778620167,1,1,0
1,2796,1,0,0,0.6858658582796514,1,1,0
0,6732,1,0,0,0.6856060606060606,1,1,0
1,6891,1,0,0,0.6857251041272245,1,1,0
1,5668,1,0,0,0.6858440575321726,1,1,0
1,1963,1,0,0,0.6859629209231933,1,1,1
0,4028,0,1,0,0.6857034795763994,1,2,0
1,2309,1,0,0,0.6858223062381853,2,2,0
1,4245,1,0,0,0.6859410430839002,2,2,0
1,1117,1,0,0,0.6860596902153381,2,2,1
1,4248,0,1,0,0.6861782477341389,2,2,2
0,5228,0,0,1,0.685919214798037,2,2,1
1,6906,0,1,0,0.6860377358490566,2,2,1
1,7425,0,1,0,0.6861561674839683,2,0,1
0,3000,0,1,0,0.6858974358974359,0,0,0
1,4195,1,0,0,0.6860158311345647,0,0,0
1,3158,1,0,0,0.6861341371514694,0,0,0
1,1777,1,0,0,0.6862523540489642,0,0,1
0,4888,0,1,0,0.6859939759036144,0,1,0
1,4381,1,0,0,0.6861121565675574,1,1,0
0,4250,1,0,0,0.6858540255831452,1,1,0
1,1677,1,0,0,0.6859721699887176,1,1,0
1,2265,1,0,0,0.6860902255639098,1,1,0
1,4983,1,0,0,0.6862081924088689,1,1,1
1,6840,0,1,0,0.6863260706235913,1,2,2
0,2317,0,0,1,0.6860683439729628,2,2,1
0,4069,0,1,0,0.6858108108108109,2,2,0
1,2740,1,0,0,0.6859287054409006,2,2,0
1,3532,1,0,0,0.686046511627907,2,2,0
1,6328,1,0,0,0.6861642294713161,2,2,1
0,2548,0,1,0,0.6859070464767616,2,2,0
1,5788,1,0,0,0.6860247283626827,2,2,0
1,1496,1,0,0,0.6861423220973782,2,2,0
1,4381,1,0,0,0.6862598277798577,2,0,1
0,5639,0,1,0,0.6860029940119761,0,0,0
1,1294,1,0,0,0.6861204638982417,0,0,0
1,6614,1,0,0,0.6862378459237098,0,0,0
0,6987,1,0,0,0.685981308411215,0,0,0
1,7817,1,0,0,0.6860986547085202,0,0,0
1,1754,1,0,0,0.6862159133358237,0,1,0
1,6869,1,0,0,0.6863330843913368,1,2,1
0,2805,0,1,0,0.6860768943635684,2,0,0
1,5213,1,0,0,0.6861940298507463,0,0,0
1,1265,1,0,0,0.6863110779559866,0,0,0
1,7346,1,0,0,0.6864280387770321,0,0,1
1,2203,0,1,0,0.6865449124114796,0,1,2
0,7198,0,0,1,0.6862891207153502,1,1,1
0,7040,0,1,0,0.6860335195530727,1,1,0
1,1751,1,0,0,0.686150409530901,1,2,0
0,6085,1,0,0,0.6858950502419054,2,2,0
1,7086,1,0,0,0.6860119047619048,2,2,0
0,1733,1,0,0,0.6857567869096318,2,2,0
1,6059,1,0,0,0.6858736059479554,2,2,0
1,3000,1,0,0,0.6859903381642513,2,2,0
1,1973,1,0,0,0.6861069836552749,2,0,1
1,6690,0,1,0,0.6862235425176383,0,0,2
0,3798,0,0,1,0.6859688195991092,0,0,1
0,2587,0,1,0,0.6857142857142857,0,0,0
0,1204,1,0,0,0.685459940652819,0,0,0
1,3926,1,0,0,0.685576566555432,0,1,0
1,4614,1,0,0,0.6856931060044478,1,2,0
1,1431,1,0,0,0.6858095590959614,2,2,1
1,7839,0,1,0,0.6859259259259259,2,2,2
0,7583,0,0,1,0.6856719733432062,2,0,1
0,7637,0,1,0,0.685418208734271,0,0,0
1,7850,1,0,0,0.6855345911949685,0,0,0
1,4560,1,0,0,0.6856508875739645,0,0,0
1,6027,1,0,0,0.6857670979667283,0,1,1
0,3716,0,1,0,0.6855136733185514,1,1,0
1,4328,1,0,0,0.6856298485408201,1,1,0
1,7533,1,0,0,0.6857459379615952,1,1,0
1,6448,1,0,0,0.6858619416758952,1,2,1
0,2205,0,1,0,0.6856088560885609,2,2,0
1,1967,1,0,0,0.6857248247879011,2,0,0
1,3137,1,0,0,0.6858407079646017,0,1,0
1,3820,1,0,0,0.6859565057132326,1,1,1
0,7168,0,1,0,0.6857037582903464,1,1,0
1,4772,1,0,0,0.6858195211786372,1,1,0
0,2134,1,0,0,0.6855670103092784,1,2,0
0,5705,1,0,0,0.6853146853146853,2,2,0
0,1549,1,0,0,0.6850625459896983,2,2,0
1,5985,1,0,0,0.6851783744023539,2,2,0
0,3027,1,0,0,0.6849264705882353,2,2,0
1,6391,1,0,0,0.6850422638735759,2,2,0
1,2971,1,0,0,0.6851579720793534,2,2,0
1,1856,1,0,0,0.6852735952993022,2,0,1
0,1512,0,1,0,0.6850220264317181,0,0,0
1,4477,1,0,0,0.6851376146788991,0,0,0
1,6205,1,0,0,0.6852531181217901,0,0,0
0,3855,1,0,0,0.685001833516685,0,0,0
1,3069,1,0,0,0.6851173020527859,0,0,0
1,7435,1,0,0,0.6852326859655552,0,1,0
1,7732,1,0,0,0.6853479853479854,1,2,1
0,4961,0,1,0,0.6850970340534602,2,0,0
1,4637,1,0,0,0.6852122986822841,0,0,0
0,6721,1,0,0,0.6849615806805708,0,0,0
1,6316,1,0,0,0.6850768105340161,0,0,0
1,5102,1,0,0,0.6851919561243145,0,1,0
1,4740,1,0,0,0.6853070175438597,1,1,1
1,4839,0,1,0,0.6854219948849105,1,1,2
0,1159,0,0,1,0.6851716581446311,1,1,1
1,4747,0,1,0,0.6852866009492515,1,1,1
1,7126,0,1,0,0.6854014598540146,1,2,1
0,1347,0,1,0,0.6851514045968624,2,2,0
1,3413,1,0,0,0.6852662290299052,2,2,0
1,7535,1,0,0,0.6853809697411594,2,2,0
1,7711,1,0,0,0.6854956268221575,2,2,1
1,4259,0,1,0,0.6856102003642988,2,2,2
0,4220,0,0,1,0.685360524399126,2,0,1
0,7045,0,1,0,0.6851110302147798,0,0,0
1,5922,1,0,0,0.6852256186317321,0,1,0
1,7190,1,0,0,0.6853401236813387,1,1,0
1,7770,1,0,0,0.6854545454545454,1,1,1
1,5041,0,1,0,0.6855688840421665,1,2,2
1,3981,0,0,1,0.6856831395348837,2,0,2
0,5586,0,0,1,0.6854340719215402,0,0,1
1,5327,0,1,0,0.6855482933914306,0,0,1
1,6176,0,1,0,0.6856624319419238,0,0,1
0,1607,0,1,0,0.6854136429608128,0,0,0
1,1157,1,0,0,0.6855277475516867,0,0,0
1,6193,1,0,0,0.6856417693981146,0,0,0
1,4046,1,0,0,0.6857557085900688,0,0,1
0,5768,0,1,0,0.6855072463768116,0,0,0
1,6487,1,0,0,0.6856211517566099,0,0,0
0,6502,1,0,0,0.6853729181752354,0,0,0
1,4279,1,0,0,0.6854867897213174,0,0,0
1,3537,1,0,0,0.6856005788712012,0,1,0
1,7515,1,0,0,0.6857142857142857,1,1,1
0,4901,0,1,0,0.6854663774403471,1,1,0
0,2788,1,0,0,0.6852186483556199,1,2,0
1,5252,1,0,0,0.6853323699421965,2,2,0
1,1657,1,0,0,0.6854460093896714,2,2,0
0,1788,1,0,0,0.6851985559566787,2,2,0
1,2066,1,0,0,0.6853121616744857,2,2,0
1,2272,1,0,0,0.6854256854256854,2,2,0
0,7357,1,0,0,0.6851785070320952,2,2,0
1,4137,1,0,0,0.6852919971160779,2,2,0
1,7334,1,0,0,0.6854054054054054,2,2,0
0,3923,1,0,0,0.6851585014409222,2,0,0
1,1519,1,0,0,0.685271876125315,0,0,0
0,6380,1,0,0,0.6850251979841613,0,0,0
1,1182,1,0,0,0.6851385390428212,0,1,0
0,6213,1,0,0,0.6848920863309352,1,1,0
1,4552,1,0,0,0.6850053937432579,1,1,0
0,6776,1,0,0,0.6847591660675773,1,1,0
1,6194,1,0,0,0.6848724398131513,1,1,0
1,2425,1,0,0,0.6849856321839081,1,1,0
1,3500,1,0,0,0.6850987432675045,1,1,1
1,4143,0,1,0,0.6852117731514716,1,1,2
1,4444,0,0,1,0.6853247219232149,1,1,2
1,3265,0,0,1,0.6854375896700143,1,1,2
0,2321,0,0,1,0.6851918250268914,1,1,1
1,5886,0,1,0,0.6853046594982078,1,1,1
0,3233,0,1,0,0.6850591185954855,1,1,0
1,5431,1,0,0,0.6851719197707736,1,1,0
1,4066,1,0,0,0.6852846401718582,1,1,0
0,7410,1,0,0,0.6850393700787402,1,1,0
0,1245,1,0,0,0.6847942754919499,1,1,0
1,5511,1,0,0,0.6849070100143062,1,1,0
1,6554,1,0,0,0.6850196639256346,1,1,0
1,4176,1,0,0,0.6851322373123659,1,1,1
1,3970,0,1,0,0.6852447302608075,1,1,2
1,4473,0,0,1,0.6853571428571429,1,1,2
0,7231,0,0,1,0.685112459835773,1,1,1
1,5717,0,1,0,0.6852248394004282,1,1,1
1,3094,0,1,0,0.6853371387798787,1,1,1
1,3510,0,1,0,0.6854493580599144,1,1,2
0,3750,0,0,1,0.685204991087344,1,2,1
1,3863,0,1,0,0.6853171774768354,2,2,1
0,3923,0,1,0,0.6850730317064482,2,2,0
1,1731,1,0,0,0.6851851851851852,2,2,0
0,1404,1,0,0,0.684941260234959,2,2,0
1,6331,1,0,0,0.6850533807829181,2,2,0
1,3568,1,0,0,0.6851654215581644,2,2,0
0,4398,1,0,0,0.6849217638691323,2,2,0
0,5926,1,0,0,0.6846782794169926,2,2,0
1,2080,1,0,0,0.6847903340440654,2,2,0
1,5310,1,0,0,0.6849023090586146,2,2,0
1,3353,1,0,0,0.6850142045454546,2,0,1
0,2759,0,1,0,0.6847710330138446,0,0,0
1,7491,1,0,0,0.6848828956706884,0,0,0
1,5103,1,0,0,0.6849946789641717,0,0,0
1,1324,1,0,0,0.6851063829787234,0,0,1
0,2856,0,1,0,0.684863523573201,0,0,0
0,3161,1,0,0,0.6846208362863218,0,0,0
1,1158,1,0,0,0.6847325540205456,0,0,0
1,6314,1,0,0,0.6848441926345609,0,0,0
1,2309,1,0,0,0.6849557522123894,0,0,1
1,4670,0,1,0,0.6850672328379335,0,0,2
0,2285,0,0,1,0.6848249027237354,0,0,1
1,7641,0,1,0,0.6849363507779349,0,1,1
0,7229,0,1,0,0.6846942382467303,1,2,0
0,3492,1,0,0,0.684452296819788,2,2,0
1,3062,1,0,0,0.6845637583892618,2,2,0
1,5305,1,0,0,0.6846751412429378,2,2,0
0,4610,1,0,0,0.6844334627603248,2,2,0
1,1949,1,0,0,0.68454481298518,2,2,0
1,5875,1,0,0,0.6846560846560846,2,2,0
0,4106,1,0,0,0.6844146685472496,2,2,0
1,2043,1,0,0,0.684525907648925,2,2,0
1,1998,1,0,0,0.6846370683579986,2,2,0
0,5484,1,0,0,0.6843959140542445,2,2,0
1,5399,1,0,0,0.6845070422535211,2,2,0
1,2245,1,0,0,0.684618092221049,2,2,0
0,7948,1,0,0,0.6843771991555243,2,2,0
1,1660,1,0,0,0.684488216672529,2,2,0
1,1459,1,0,0,0.6845991561181435,2,2,0
1,5114,1,0,0,0.6847100175746924,2,2,1
1,3929,0,1,0,0.6848208011243851,2,2,2
0,1819,0,0,1,0.6845802599227256,2,2,1
1,6915,0,1,0,0.6846910112359551,2,2,1
0,3884,0,1,0,0.6844506844506845,2,2,0
1,1019,1,0,0,0.6845614035087719,2,2,0
1,4980,1,0,0,0.6846720448965276,2,2,0
1,2960,1,0,0,0.6847826086956522,2,2,1
1,6854,0,1,0,0.6848930949877322,2,2,2
1,5052,0,0,1,0.6850035038542397,2,2,2
0,6691,0,0,1,0.6847635726795096,2,2,1
0,4647,0,1,0,0.6845238095238095,2,2,0
1,4701,1,0,0,0.6846342317115856,2,2,0
1,2174,1,0,0,0.6847445766270119,2,2,0
1,3470,1,0,0,0.6848548443511717,2,2,1
1,7005,0,1,0,0.6849650349650349,2,2,2
0,7909,0,0,1,0.6847256204124432,2,2,1
1,3099,0,1,0,0.6848357791754018,2,0,1
1,3815,0,1,0,0.6849458609849808,0,1,1
0,2842,0,1,0,0.6847067039106145,1,1,0
0,3647,1,0,0,0.6844677137870855,1,1,0
1,2169,1,0,0,0.6845778087927425,1,1,0
1,3530,1,0,0,0.6846878269968608,1,1,0
0,7153,1,0,0,0.6844490934449093,1,1,0
1,7325,1,0,0,0.6845590798187522,1,2,0
1,3144,1,0,0,0.6846689895470384,2,0,0
1,6533,1,0,0,0.6847788227098572,0,1,1
1,3437,0,1,0,0.6848885793871866,1,1,2
0,3653,0,0,1,0.6846501914375217,1,1,1
1,4743,0,1,0,0.6847599164926931,1,2,1
0,5684,0,1,0,0.6845217391304348,2,2,0
1,3066,1,0,0,0.6846314325452016,2,2,0
1,1701,1,0,0,0.6847410497045534,2,2,0
1,6459,1,0,0,0.6848505906879777,2,2,1
0,4181,0,1,0,0.6846127127474818,2,2,0
1,6902,1,0,0,0.6847222222222222,2,2,0
1,3581,1,0,0,0.6848316556751128,2,2,0
0,2100,1,0,0,0.6845940319222762,2,2,0
1,3846,1,0,0,0.6847034339229969,2,0,0
1,5122,1,0,0,0.6848127600554785,0,1,0
1,6193,1,0,0,0.6849220103986136,1,1,1
0,5180,0,1,0,0.6846846846846847,1,1,0
0,7957,1,0,0,0.6844475233806719,1,1,0
1,4442,1,0,0,0.6845567867036011,1,1,0
1,1162,1,0,0,0.6846659743856005,1,1,0
0,4738,1,0,0,0.6844290657439447,1,1,0
1,7610,1,0,0,0.6845382220684885,1,1,0
1,4093,1,0,0,0.6846473029045643,1,2,0
1,3011,1,0,0,0.6847563083304529,2,2,1
1,1941,0,1,0,0.6848652384243262,2,2,2
0,3982,0,0,1,0.6846286701208981,2,0,1
0,3214,0,1,0,0.6843922651933702,0,1,0
1,7928,1,0,0,0.6845012081463583,1,1,0
1,5998,1,0,0,0.6846100759144237,1,1,0
0,7399,1,0,0,0.6843739220420835,1,1,0
0,2447,1,0,0,0.6841379310344827,1,1,0
1,6326,1,0,0,0.6842468114443295,1,1,0
1,6884,1,0,0,0.684355616815989,1,1,0
1,5634,1,0,0,0.6844643472270066,1,1,1
0,6716,0,1,0,0.684228650137741,1,1,0
1,2230,1,0,0,0.6843373493975904,1,1,0
1,4142,1,0,0,0.6844459738472126,1,2,0
0,2034,1,0,0,0.6842105263157895,2,2,0
1,3957,1,0,0,0.6843191196698762,2,2,0
1,2346,1,0,0,0.6844276383636989,2,0,0
1,7653,1,0,0,0.6845360824742268,0,0,1
1,5016,0,1,0,0.6846444520783236,0,1,2
1,5011,0,0,1,0.6847527472527473,1,2,2
1,3599,0,0,1,0.6848609680741503,2,2,2
1,3363,0,0,1,0.6849691146190803,2,2,2
1,5461,0,0,1,0.6850771869639795,2,2,2
1,1760,0,0,1,0.6851851851851852,2,2,2
1,3602,0,0,1,0.6852931093589304,2,2,2
0,2569,0,0,1,0.6850582590815627,2,0,1
0,7094,0,1,0,0.684823569715656,0,0,0
1,1129,1,0,0,0.684931506849315,0,0,0
1,1719,1,0,0,0.6850393700787402,0,0,0
1,1731,1,0,0,0.6851471594798083,0,0,1
0,6528,0,1,0,0.6849127608621279,0,0,0
1,3702,1,0,0,0.6850205198358413,0,0,0
1,5333,1,0,0,0.6851282051282052,0,0,0
0,3493,1,0,0,0.684894053315106,0,0,0
0,6048,1,0,0,0.6846600614964127,0,0,0
1,7718,1,0,0,0.6847677595628415,0,0,0
0,3286,1,0,0,0.6845339706384431,0,0,0
1,4669,1,0,0,0.6846416382252559,0,0,0
0,4386,1,0,0,0.6844080518594337,0,0,0
0,2142,1,0,0,0.6841746248294679,0,0,0
1,2433,1,0,0,0.6842823048073645,0,1,0
1,3915,1,0,0,0.6843899113837764,1,2,0
1,7765,1,0,0,0.6844974446337309,2,2,1
1,3943,0,1,0,0.6846049046321526,2,2,2
0,1484,0,0,1,0.6843718079673136,2,2,1
1,2902,0,1,0,0.6844792375765827,2,2,1
1,1592,0,1,0,0.684586594079619,2,0,1
1,3257,0,1,0,0.6846938775510204,0,0,2
0,1508,0,0,1,0.6844610676640599,0,0,1
0,2062,0,1,0,0.6842284160435078,0,0,0
1,7548,1,0,0,0.6843357118586476,0,0,0
1,2277,1,0,0,0.6844429347826086,0,0,0
1,2657,1,0,0,0.6845500848896434,0,0,1
0,6545,0,1,0,0.6843177189409368,0,1,0
0,3168,1,0,0,0.684085510688836,1,1,0
1,4353,1,0,0,0.6841926729986432,1,1,0
1,7186,1,0,0,0.6842997626314005,1,1,0
1,4901,1,0,0,0.6844067796610169,1,1,1
0,7257,0,1,0,0.6841748559810233,1,1,0
1,6437,1,0,0,0.6842818428184282,1,1,0
1,2918,1,0,0,0.6843887571960718,1,1,0
1,4325,1,0,0,0.6844955991875423,1,1,1
0,3764,0,1,0,0.6842639593908629,1,2,0
1,4983,1,0,0,0.6843707713125846,2,2,0
0,3550,1,0,0,0.6841393304024349,2,2,0
1,4251,1,0,0,0.6842461122379987,2,2,0
1,6222,1,0,0,0.6843528218992903,2,2,0
1,3113,1,0,0,0.6844594594594594,2,2,1
0,4548,0,1,0,0.6842283012495779,2,2,0
1,4707,1,0,0,0.6843349088453747,2,2,0
1,6950,1,0,0,0.684441444481944,2,0,0
0,6457,1,0,0,0.6842105263157895,0,0,0
1,5787,1,0,0,0.6843170320404722,0,0,0
1,3184,1,0,0,0.6844234659474039,0,0,0
1,2742,1,0,0,0.6845298281092013,0,0,1
1,5379,0,1,0,0.6846361185983828,0,0,2
0,1632,0,0,1,0.6844055237453688,0,0,1
0,3750,0,1,0,0.6841750841750842,0,0,0
0,3667,1,0,0,0.6839447997307304,0,0,0
1,3709,1,0,0,0.6840511440107672,0,0,0
1,2552,1,0,0,0.6841574167507568,0,0,0
1,7162,1,0,0,0.6842636180228648,0,0,1
0,2877,0,1,0,0.6840336134453782,0,0,0
1,6336,1,0,0,0.6841397849462365,0,0,0
1,6974,1,0,0,0.6842458851192476,0,0,0
1,3596,1,0,0,0.6843519140362659,0,0,1
1,1673,0,1,0,0.68445787176905,0,1,2
0,5124,0,0,1,0.684228187919463,1,1,1
0,1583,0,1,0,0.6839986581683999,1,2,0
0,7131,1,0,0,0.6837692823608317,2,2,0
1,2349,1,0,0,0.6838752933288635,2,2,0
1,1270,1,0,0,0.6839812332439679,2,2,0
1,4314,1,0,0,0.6840871021775544,2,0,1
1,2335,0,1,0,0.6841929002009377,0,0,2
0,5622,0,0,1,0.6839638433210579,0,0,1
1,2934,0,1,0,0.6840696117804551,0,0,1
0,1725,0,1,0,0.6838407494145199,0,0,0
1,2465,1,0,0,0.6839464882943144,0,0,0
1,3835,1,0,0,0.6840521564694082,0,0,0
0,2452,1,0,0,0.6838235294117647,0,0,0
1,4353,1,0,0,0.6839291680588039,0,0,0
0,7722,1,0,0,0.6837007348029392,0,0,0
1,4042,1,0,0,0.6838063439065108,0,0,0
1,7356,1,0,0,0.6839118825100133,0,0,0
1,1963,1,0,0,0.6840173506840174,0,1,1
1,7832,0,1,0,0.6841227484989993,1,1,2
0,7761,0,0,1,0.683894631543848,1,1,1
1,6577,0,1,0,0.684,1,1,1
0,5751,0,1,0,0.6837720759746752,1,1,0
1,1197,1,0,0,0.6838774150566289,1,1,0
1,7722,1,0,0,0.683982683982684,1,1,0
1,7540,1,0,0,0.6840878828229028,1,1,1
1,4891,0,1,0,0.6841930116472545,1,1,2
0,7522,0,0,1,0.6839654025282768,1,1,1
1,3694,0,1,0,0.6840705021616229,1,1,1
1,2266,0,1,0,0.6841755319148937,1,2,1
1,3714,0,1,0,0.6842804918577601,2,2,2
0,6497,0,0,1,0.6840531561461795,2,2,1
1,3846,0,1,0,0.6841580870142809,2,2,1
1,7794,0,1,0,0.6842629482071713,2,2,1
0,2602,0,1,0,0.6840358446730833,2,2,0
0,7946,1,0,0,0.6838088918380889,2,2,0
1,4105,1,0,0,0.6839137645107795,2,2,0
0,7426,1,0,0,0.6836870026525199,2,2,0
1,1723,1,0,0,0.6837918462048392,2,2,0
0,2478,1,0,0,0.6835652750165673,2,2,0
1,3308,1,0,0,0.6836700894335873,2,0,0
1,5026,1,0,0,0.6837748344370861,0,0,0
1,3086,1,0,0,0.6838795100959947,0,1,1
0,1891,0,1,0,0.6836532097948379,1,2,0
1,1663,1,0,0,0.683757856434006,2,2,0
1,5377,1,0,0,0.6838624338624338,2,2,0
1,6520,1,0,0,0.6839669421487603,2,2,1
1,1942,0,1,0,0.6840713813615333,2,2,2
0,4388,0,0,1,0.6838453914767096,2,0,1
1,6461,0,1,0,0.6839498018494056,0,1,1
1,6968,0,1,0,0.6840541432816111,1,1,1
0,5518,0,1,0,0.6838283828382838,1,1,0
1,1615,1,0,0,0.6839326954800395,1,1,0
1,5100,1,0,0,0.6840369393139841,1,1,0
1,2060,1,0,0,0.6841411144081767,1,1,1
1,3574,0,1,0,0.6842452208305867,1,1,2
0,1592,0,0,1,0.6840197693574959,1,1,1
0,4029,0,1,0,0.6837944664031621,1,2,0
1,4944,1,0,0,0.6838985841290748,2,2,0
1,4733,1,0,0,0.6840026333113891,2,0,0
0,4480,1,0,0,0.6837775584073709,0,0,0
1,3439,1,0,0,0.6838815789473685,0,0,0
0,6776,1,0,0,0.6836566918776719,0,0,0
1,3211,1,0,0,0.6837606837606838,0,0,0
1,5189,1,0,0,0.6838646072954322,0,0,0
1,1683,1,0,0,0.6839684625492772,0,0,1
0,2082,0,1,0,0.683743842364532,0,0,0
0,4110,1,0,0,0.6835193696651346,0,0,0
1,5697,1,0,0,0.6836232359698063,0,0,0
0,4176,1,0,0,0.6833989501312336,0,0,0
1,1818,1,0,0,0.6835027877992784,0,0,0
1,3488,1,0,0,0.6836065573770492,0,0,0
1,5577,1,0,0,0.6837102589314978,0,0,1
1,4115,0,1,0,0.6838138925294889,0,0,2
0,2617,0,0,1,0.6835899115623977,0,0,1
1,4558,0,1,0,0.6836935166994106,0,0,1
1,6690,0,1,0,0.6837970540098199,0,0,1
1,2379,0,1,0,0.6839005235602095,0,0,2
0,5730,0,0,1,0.6836768073274452,0,0,1
0,5212,0,1,0,0.6834532374100719,0,0,0
1,2305,1,0,0,0.6835567178816607,0,0,0
1,7342,1,0,0,0.6836601307189543,0,0,0
1,7970,1,0,0,0.6837634759882392,0,0,1
0,7342,0,1,0,0.6835401698236446,0,0,0
1,4152,1,0,0,0.683643486777669,0,0,0
0,5299,1,0,0,0.683420365535248,0,0,0
1,5174,1,0,0,0.6835236541598695,0,0,0
1,2007,1,0,0,0.6836268754076973,0,0,0
1,6209,1,0,0,0.6837300293446364,0,1,1
0,5521,0,1,0,0.6835071707953064,1,1,0
1,7019,1,0,0,0.6836102965135223,1,1,0
0,2032,1,0,0,0.6833876221498372,1,2,0
1,1540,1,0,0,0.683490719635298,2,2,0
1,1812,1,0,0,0.68359375,2,2,0
1,7541,1,0,0,0.6836967133094696,2,2,1
0,2498,0,1,0,0.6834743005855562,2,2,0
1,5862,1,0,0,0.6835772357723577,2,2,0
1,3309,1,0,0,0.6836801040312094,2,2,0
1,6674,1,0,0,0.6837829054273643,2,2,1
